lead_id,lead_date,origin,locadora,region,supervisor,sdr,order_date,credit_analysis_date,approved_date,formalized_date,signed_date,stage,gmv,amount_paid,target_formalized,target_signed,is_order,is_approved,is_formalized,is_signed
L105007,2026-05-31,Farmer,Locadora B,Sul,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105008,2026-05-10,C2C,Locadora B,Nordeste,Supervisor C,SDR H,2026-05-11,2026-05-13,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105009,2026-02-20,Inbound,Locadora A,Sudeste,Supervisor D,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105010,2026-06-02,C2C,Locadora B,Sudeste,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105011,2026-01-10,Inbound,Locadora A,Nordeste,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105012,2026-04-19,Inbound,Locadora B,Sudeste,Supervisor A,SDR F,2026-04-21,2026-04-23,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105013,2026-06-20,Inbound,Locadora B,Sul,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105014,2026-04-30,Crossover,Locadora B,Sudeste,Supervisor A,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105015,2026-06-19,Inbound,Locadora A,Sudeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105016,2026-01-11,Farmer,Locadora A,Sul,Supervisor B,SDR C,2026-01-12,2026-01-14,2026-01-15,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L105017,2026-04-07,Inbound,Locadora A,Sudeste,Supervisor B,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105018,2026-05-22,Inbound,Locadora A,Centro-Oeste,Supervisor A,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105019,2026-04-27,Inbound,Locadora B,Sul,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105020,2026-06-09,Inbound,Locadora A,Nordeste,Supervisor A,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105021,2026-03-25,Inbound,Locadora A,Nordeste,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105022,2026-05-04,C2C,Locadora A,Sudeste,Supervisor A,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105023,2026-03-17,Inbound,Locadora A,Sudeste,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105024,2026-06-07,Inbound,Locadora A,Nordeste,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105025,2026-01-22,Inbound,Locadora A,Sudeste,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105026,2026-02-15,Inbound,Locadora A,Sudeste,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105027,2026-01-18,Farmer,Locadora A,Sudeste,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105028,2026-05-08,C2C,Locadora A,Centro-Oeste,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105029,2026-02-12,Inbound,Locadora A,Sudeste,Supervisor A,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105030,2026-02-27,Inbound,Locadora A,Sudeste,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105031,2026-06-01,Inbound,Locadora A,Sul,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105032,2026-03-07,Inbound,Locadora A,Centro-Oeste,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105033,2026-01-27,Inbound,Locadora A,Sudeste,Supervisor B,SDR G,2026-02-01,2026-02-04,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105034,2026-01-04,Crossover,Locadora A,Centro-Oeste,Supervisor B,SDR D,2026-01-06,2026-01-09,2026-01-13,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L105035,2026-02-11,C2C,Locadora A,Sul,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105036,2026-06-15,Inbound,Locadora B,Sudeste,Supervisor A,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105037,2026-04-10,Inbound,Locadora A,Sudeste,Supervisor B,SDR H,2026-04-15,2026-04-19,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105038,2026-06-30,Crossover,Locadora B,Sudeste,Supervisor C,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105039,2026-02-08,C2C,Locadora A,Sudeste,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105040,2026-03-05,Inbound,Locadora A,Nordeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105041,2026-01-30,Inbound,Locadora B,Sudeste,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105042,2026-03-14,C2C,Locadora A,Norte,Supervisor A,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105043,2026-04-12,Inbound,Locadora B,Sudeste,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105044,2026-05-27,C2C,Locadora B,Sudeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105045,2026-03-08,Inbound,Locadora A,Sul,Supervisor A,SDR G,2026-03-10,2026-03-13,2026-03-16,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L105046,2026-05-20,Inbound,Locadora B,Nordeste,Supervisor A,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105047,2026-04-24,C2C,Locadora B,Sudeste,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105048,2026-02-22,Inbound,Locadora A,Sudeste,Supervisor C,SDR G,2026-02-24,2026-02-28,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105049,2026-06-15,Inbound,Locadora A,Sul,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105050,2026-03-20,Inbound,Locadora A,Sudeste,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105051,2026-01-28,Farmer,Locadora B,Centro-Oeste,Supervisor B,SDR C,2026-01-29,2026-02-02,2026-02-04,2026-02-09,2026-02-10,Assinado,66072.46,59274.21,6,5,1,1,1,1
L105052,2026-06-24,C2C,Locadora B,Nordeste,Supervisor B,SDR G,2026-06-27,2026-06-30,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105053,2026-06-15,Inbound,Locadora B,Sudeste,Supervisor D,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105054,2026-01-09,C2C,Locadora A,Nordeste,Supervisor B,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105055,2026-06-13,Inbound,Locadora A,Sudeste,Supervisor B,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105056,2026-06-21,Inbound,Locadora A,Nordeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105057,2026-05-31,Inbound,Locadora A,Norte,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105058,2026-02-16,Inbound,Locadora A,Centro-Oeste,Supervisor C,SDR C,2026-02-17,2026-02-20,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105059,2026-04-25,C2C,Locadora A,Norte,Supervisor B,SDR C,2026-04-29,2026-05-01,2026-05-02,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L105060,2026-04-08,Inbound,Locadora A,Nordeste,Supervisor B,SDR H,2026-04-11,2026-04-15,2026-04-17,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L105061,2026-04-23,Inbound,Locadora A,Sudeste,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105062,2026-04-22,Inbound,Locadora A,Sudeste,Supervisor B,SDR G,2026-04-23,2026-04-24,2026-04-27,2026-05-03,2026-05-07,Assinado,121544.76,120699.97,6,5,1,1,1,1
L105063,2026-04-26,Farmer,Locadora A,Sudeste,Supervisor D,SDR C,2026-04-27,2026-04-29,2026-05-03,2026-05-10,2026-05-13,Assinado,71258.74,66449.31,6,5,1,1,1,1
L105064,2026-04-04,C2C,Locadora A,Sudeste,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105065,2026-05-05,Crossover,Locadora A,Sul,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105066,2026-04-06,Crossover,Locadora B,Sul,Supervisor A,SDR E,2026-04-11,2026-04-15,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105067,2026-01-03,Inbound,Locadora A,Centro-Oeste,Supervisor D,SDR D,2026-01-07,2026-01-08,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105068,2026-01-07,Crossover,Locadora A,Sudeste,Supervisor C,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105069,2026-06-23,C2C,Locadora A,Sudeste,Supervisor D,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105070,2026-06-14,Inbound,Locadora A,Sudeste,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105071,2026-04-16,Inbound,Locadora A,Norte,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105072,2026-02-01,Inbound,Locadora A,Sudeste,Supervisor A,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105073,2026-05-22,Inbound,Locadora A,Sudeste,Supervisor A,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105074,2026-01-26,C2C,Locadora A,Sudeste,Supervisor C,SDR H,2026-01-28,2026-02-01,2026-02-02,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L105075,2026-03-10,Inbound,Locadora A,Norte,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105076,2026-03-01,Crossover,Locadora A,Sudeste,Supervisor D,SDR A,2026-03-03,2026-03-05,2026-03-08,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L105077,2026-01-03,Inbound,Locadora A,Centro-Oeste,Supervisor D,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105078,2026-05-27,C2C,Locadora A,Sudeste,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105079,2026-04-03,C2C,Locadora A,Sudeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105080,2026-02-27,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105081,2026-04-02,Inbound,Locadora A,Sul,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105082,2026-01-01,Crossover,Locadora A,Centro-Oeste,Supervisor A,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105083,2026-03-21,Inbound,Locadora A,Sudeste,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105084,2026-04-05,Crossover,Locadora A,Norte,Supervisor C,SDR B,2026-04-09,2026-04-11,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105085,2026-03-03,Farmer,Locadora A,Sul,Supervisor D,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105086,2026-05-31,C2C,Locadora A,Norte,Supervisor A,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105087,2026-02-15,Inbound,Locadora A,Sudeste,Supervisor D,SDR C,2026-02-18,2026-02-21,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105088,2026-01-25,Inbound,Locadora A,Sudeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105089,2026-04-06,Crossover,Locadora A,Sudeste,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105090,2026-06-10,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105091,2026-03-09,Crossover,Locadora A,Centro-Oeste,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105092,2026-01-09,Inbound,Locadora B,Sul,Supervisor A,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105093,2026-06-25,C2C,Locadora A,Sudeste,Supervisor A,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105094,2026-03-22,Crossover,Locadora A,Sudeste,Supervisor C,SDR E,2026-03-25,2026-03-28,2026-03-31,2026-04-04,2026-04-05,Assinado,69938.42,69318.37,6,5,1,1,1,1
L105095,2026-02-01,C2C,Locadora A,Sudeste,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105096,2026-04-22,Crossover,Locadora B,Nordeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105097,2026-02-27,Inbound,Locadora A,Sudeste,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105098,2026-06-19,Inbound,Locadora B,Sudeste,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105099,2026-02-23,C2C,Locadora A,Sudeste,Supervisor B,SDR G,2026-02-28,2026-03-01,2026-03-03,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L105100,2026-04-10,Inbound,Locadora A,Sudeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105101,2026-04-09,Inbound,Locadora A,Norte,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105102,2026-02-13,Farmer,Locadora B,Sudeste,Supervisor C,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105103,2026-04-01,Farmer,Locadora B,Norte,Supervisor D,SDR F,2026-04-06,2026-04-07,2026-04-08,2026-04-11,2026-04-17,Assinado,56199.69,52007.99,6,5,1,1,1,1
L105104,2026-01-20,Inbound,Locadora B,Centro-Oeste,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105105,2026-04-27,Crossover,Locadora A,Sul,Supervisor A,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105106,2026-05-18,Inbound,Locadora B,Sul,Supervisor C,SDR E,2026-05-21,2026-05-24,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105107,2026-06-21,C2C,Locadora A,Centro-Oeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105108,2026-02-28,Inbound,Locadora A,Centro-Oeste,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105109,2026-02-21,Inbound,Locadora A,Sudeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105110,2026-04-10,Inbound,Locadora B,Nordeste,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105111,2026-05-06,Inbound,Locadora A,Sudeste,Supervisor D,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105112,2026-06-29,C2C,Locadora A,Sudeste,Supervisor D,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105113,2026-01-05,Farmer,Locadora A,Sudeste,Supervisor C,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105114,2026-02-13,Crossover,Locadora A,Centro-Oeste,Supervisor C,SDR G,2026-02-17,2026-02-18,2026-02-22,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L105115,2026-02-17,C2C,Locadora A,Sudeste,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105116,2026-02-16,Inbound,Locadora B,Sudeste,Supervisor A,SDR H,2026-02-17,2026-02-20,2026-02-24,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L105117,2026-03-25,Inbound,Locadora A,Sudeste,Supervisor A,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105118,2026-06-07,Inbound,Locadora A,Sudeste,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105119,2026-01-06,Farmer,Locadora A,Sudeste,Supervisor B,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105120,2026-05-28,Inbound,Locadora A,Nordeste,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105121,2026-04-22,Inbound,Locadora A,Sudeste,Supervisor B,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105122,2026-04-22,Inbound,Locadora A,Norte,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105123,2026-05-03,Inbound,Locadora A,Centro-Oeste,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105124,2026-01-21,C2C,Locadora A,Centro-Oeste,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105125,2026-05-16,Inbound,Locadora B,Norte,Supervisor B,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105126,2026-02-14,Inbound,Locadora A,Sudeste,Supervisor A,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105127,2026-04-04,Inbound,Locadora A,Sul,Supervisor A,SDR C,2026-04-06,2026-04-07,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105128,2026-05-03,Inbound,Locadora B,Sudeste,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105129,2026-04-20,Inbound,Locadora A,Sudeste,Supervisor D,SDR F,2026-04-23,2026-04-24,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105130,2026-02-28,Inbound,Locadora B,Sudeste,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105131,2026-03-13,C2C,Locadora B,Centro-Oeste,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105132,2026-03-28,Farmer,Locadora B,Nordeste,Supervisor B,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105133,2026-01-08,C2C,Locadora A,Sudeste,Supervisor A,SDR A,2026-01-12,2026-01-14,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105134,2026-05-12,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105135,2026-01-19,Inbound,Locadora A,Sudeste,Supervisor B,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105136,2026-03-25,Inbound,Locadora A,Sudeste,Supervisor C,SDR A,2026-03-30,2026-04-03,2026-04-04,2026-04-05,2026-04-14,Assinado,143729.54,121305.82,6,5,1,1,1,1
L105137,2026-04-29,Crossover,Locadora B,Sudeste,Supervisor A,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105138,2026-01-15,Farmer,Locadora A,Sul,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105139,2026-06-30,Inbound,Locadora B,Sul,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105140,2026-03-10,Inbound,Locadora A,Sudeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105141,2026-01-03,Inbound,Locadora A,Sudeste,Supervisor D,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105142,2026-04-30,Inbound,Locadora A,Sul,Supervisor C,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105143,2026-04-11,Inbound,Locadora B,Nordeste,Supervisor D,SDR B,2026-04-13,,,,,Pedido,0.0,0.0,6,5,1,0,0,0
L105144,2026-04-26,Inbound,Locadora A,Sudeste,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105145,2026-05-16,Inbound,Locadora B,Centro-Oeste,Supervisor D,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105146,2026-03-28,Inbound,Locadora A,Sul,Supervisor D,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105147,2026-05-30,Inbound,Locadora B,Sul,Supervisor C,SDR C,2026-06-04,2026-06-05,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105148,2026-03-08,C2C,Locadora A,Sudeste,Supervisor D,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105149,2026-04-09,Crossover,Locadora B,Norte,Supervisor A,SDR C,2026-04-13,2026-04-15,2026-04-17,2026-04-20,2026-04-23,Assinado,65923.12,60356.46,6,5,1,1,1,1
L105150,2026-01-29,Inbound,Locadora A,Sul,Supervisor C,SDR D,2026-01-30,2026-02-01,2026-02-04,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L105151,2026-04-23,Inbound,Locadora A,Sudeste,Supervisor D,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105152,2026-02-17,Inbound,Locadora B,Nordeste,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105153,2026-05-07,C2C,Locadora A,Nordeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105154,2026-05-25,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR E,2026-05-27,2026-05-31,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105155,2026-06-05,C2C,Locadora B,Nordeste,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105156,2026-06-18,C2C,Locadora A,Sudeste,Supervisor A,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105157,2026-01-23,Inbound,Locadora B,Centro-Oeste,Supervisor B,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105158,2026-01-25,Inbound,Locadora A,Sudeste,Supervisor A,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105159,2026-06-17,Inbound,Locadora B,Nordeste,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105160,2026-03-10,Inbound,Locadora A,Sudeste,Supervisor A,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105161,2026-01-05,Inbound,Locadora A,Sudeste,Supervisor A,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105162,2026-02-21,Inbound,Locadora B,Sudeste,Supervisor C,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105163,2026-06-01,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105164,2026-03-06,Inbound,Locadora A,Sul,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105165,2026-01-14,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105166,2026-05-11,Inbound,Locadora A,Sudeste,Supervisor B,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105167,2026-02-05,C2C,Locadora A,Sudeste,Supervisor B,SDR A,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105168,2026-03-05,Inbound,Locadora A,Sul,Supervisor A,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105169,2026-01-01,Inbound,Locadora B,Sudeste,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105170,2026-04-19,C2C,Locadora B,Centro-Oeste,Supervisor B,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105171,2026-03-22,Inbound,Locadora A,Norte,Supervisor C,SDR G,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105172,2026-06-06,Inbound,Locadora A,Centro-Oeste,Supervisor D,SDR G,2026-06-11,2026-06-15,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105173,2026-03-02,Inbound,Locadora A,Sudeste,Supervisor A,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105174,2026-02-07,Crossover,Locadora A,Sul,Supervisor A,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105175,2026-01-31,C2C,Locadora A,Nordeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105176,2026-02-06,Inbound,Locadora A,Centro-Oeste,Supervisor D,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105177,2026-03-23,Inbound,Locadora B,Nordeste,Supervisor A,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105178,2026-01-16,Inbound,Locadora A,Sudeste,Supervisor A,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105179,2026-03-14,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105180,2026-06-04,Inbound,Locadora A,Sudeste,Supervisor C,SDR H,2026-06-06,2026-06-10,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105181,2026-05-19,Farmer,Locadora B,Centro-Oeste,Supervisor C,SDR E,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105182,2026-04-26,Inbound,Locadora A,Nordeste,Supervisor A,SDR B,2026-05-01,2026-05-02,2026-05-04,,,Aprovado,0.0,0.0,6,5,1,1,0,0
L105183,2026-06-11,Crossover,Locadora A,Nordeste,Supervisor C,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105184,2026-05-22,Inbound,Locadora B,Sudeste,Supervisor B,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105185,2026-04-29,C2C,Locadora A,Nordeste,Supervisor A,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105186,2026-06-06,Inbound,Locadora A,Sudeste,Supervisor D,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105187,2026-01-23,Inbound,Locadora A,Sul,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105188,2026-05-29,Inbound,Locadora A,Centro-Oeste,Supervisor B,SDR H,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105189,2026-02-23,Farmer,Locadora B,Sul,Supervisor D,SDR D,2026-02-27,2026-02-28,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105190,2026-05-13,Inbound,Locadora A,Sudeste,Supervisor D,SDR B,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105191,2026-06-15,C2C,Locadora B,Centro-Oeste,Supervisor A,SDR D,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105192,2026-03-31,Crossover,Locadora A,Centro-Oeste,Supervisor D,SDR A,2026-04-02,2026-04-04,,,,Análise de Crédito,0.0,0.0,6,5,1,0,0,0
L105193,2026-01-17,C2C,Locadora B,Sul,Supervisor C,SDR F,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105194,2026-03-09,C2C,Locadora B,Sul,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
L105195,2026-03-15,Inbound,Locadora B,Centro-Oeste,Supervisor B,SDR C,,,,,,Lead,0.0,0.0,6,5,0,0,0,0
